,resets.sent.a2b,ack.pkts.sent.a2b,pure.acks.sent.b2a,sack.pkts.sent.b2a,dsack.pkts.sent.a2b,actual.data.bytes.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.b2a,pushed.data.pkts.b2a,max.segm.size.b2a,min.segm.size.a2b,min.segm.size.b2a,avg.segm.size.a2b,avg.segm.size.b2a,max.win.adv.a2b,max.win.adv.b2a,min.win.adv.a2b,avg.win.adv.a2b,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.a2b,data.xmit.time.a2b,data.xmit.time.b2a,idletime.max.b2a,throughput.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,fin.pkts.sent.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.max.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,fin.pkts.sent.b2a,duplicate.acks.b2a,abs.downlinkdelay.min,abs.downlinkdelay.50.,abs.downlinkdelay.75.,abs.downlinkdelay.max,abs.uplinkdelay.25.,abs.uplinkdelay.50.,abs.uplinkdelay.avg,abs.uplinkdelay.75.,abs.uplinkdelay.max,abs.downlinkdeltadelay.25.,abs.uplinkdeltadelay.avg,abs.rtt.min,abs.rtt.25.,abs.rtt.50.,abs.rtt.avg,abs.rtt.75.,abs.rtt.max,abs.cwin.min,abs.cwin.25.,abs.cwin.50.,abs.cwin.avg,abs.cwin.75.,abs.cwin.max,abs.rwin.25.,abs.rwin.50.,abs.rwin.75.,abs.rwin.max,abs.winratio.min,abs.winratio.25.,abs.winratio.50.,abs.winratio.avg,abs.winratio.75.,abs.winratio.max,abs.radiobuffer.min,abs.radiobuffer.25.,abs.radiobuffer.50.,abs.radiobuffer.avg,abs.radiobuffer.75.,abs.radiobuffer.max,abs.idletime.50.,abs.idletime.avg,abs.idletime.75.,abs.idletime.max,abs.segmentsizes.min,abs.segmentsizes.25.,abs.segmentsizes.50.,abs.segmentsizes.avg,abs.segmentsizes.75.,abs.segmentsizes.max,abs.packetlost.sum,abs.pushevents.sum,abs.instanttp.min,abs.instanttp.25.,abs.instanttp.50.,abs.instanttp.75.,abs.instanttp.max,abs.burst.sum,abs.rtoevents.sum,abs.theoricalmaxtp.25.,abs.theoricalmaxtp.50.,abs.theoricalmaxtp.avg,abs.theoricalmaxtp.75.,abs.theoricalmaxtp.max,transfer.datarate
9725,259.0,27860.0,6.0,0.0,0.0,445351865.0,0.0,0.0,1214.0,14543.0,65236.0,232.0,1.0,231.0,9389.0,41943040.0,1628928.0,1638400.0,39327943.0,5.0,5.0,343904.0,10.0,44416.0,16.0,460.0,0.0,7.373,111.2,155.0,21.9,59.2,40.6,0.0,22.6,1.0,21.9,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5150.0,0.0,40.7,0.4,0.8,0.9,2.0,0.1,0.9,0.9,1039.0,0.0,0.0,0.0,0.0,21509.0,102.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1994.0,3.0,27.0,36.0,194.0,12.0,14.0,13.2340872443351,16.0,44.0,15.0,155.234087244335,0.0,32.0,41.0,43.4470303706313,49.0,208.0,0.0,3235088.0,4335764.0,4149229.69924892,4918149.0,6590967.0,41940992.0,41943040.0,41943040.0,41943040.0,0.0441811736633637,0.0792622207055571,0.103913684254297,0.104854030451759,0.121848106384277,0.273328695580656,0.0,922242.0,1564210.5,1688189.99885428,2338965.25,5892432.0,0.0,0.157963972756778,0.0,104.999999995925,1.0,2776.0,6940.0,9511.679114442,13880.0,65236.0,431.0,14540.0,0.00032,387.82496,540.41496,621.872,882.67928,132.0,0.0,628.255999979058,817.708799983646,3682845671.6934,1029.22599997856,39010720000000.0,473315.325
9732,0.0,11590.0,7.0,0.0,0.0,124396335.0,0.0,0.0,1230.0,6497.0,65236.0,232.0,4.0,231.0,5553.0,31162368.0,1917312.0,1638400.0,26547408.0,5.0,5.0,950187.0,13.0,27760.0,11.0,460.0,0.0,7.346,182.6,155.0,33.7,104.9,76.3,0.0,47.7,1.0,33.7,47.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1808.0,0.1,15.4,0.7,1.0,0.5,1.0,0.2,0.5,0.5,497.0,0.0,0.0,0.0,0.0,13065.0,113.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2482.0,3.0,131.0,197.0,691.0,17.0,20.0,10.3076819769003,23.0,44.0,90.0,617.3076819769,0.0,113.0,149.0,161.489041678653,205.0,612.0,0.0,2469163.0,2923549.0,4028758.14450712,5333920.0,11225605.0,29197312.0,31158272.0,31158272.0,31162368.0,0.0594265304571447,0.0817910564434641,0.0940850635105824,0.169610171576465,0.177537603963435,0.599361575759808,0.0,1606793.0,2093065.5,2249915.69366103,2620786.0,8306021.0,0.0,0.331467967945663,0.0,40.9999999974389,1.0,2048.0,4164.0,5618.30777072425,6940.0,65236.0,459.0,6497.0,8e-05,118.95512,142.96032,164.66428,272.2176,141.0,0.0,134.264238804968,171.589577980077,6109739681.53823,244.536412697442,67124128000000.0,138002.037
9740,144.0,27605.0,5.0,0.0,0.0,471900569.0,0.0,0.0,40.0,14761.0,65236.0,232.0,4.0,231.0,10033.2,41937920.0,1607936.0,1638400.0,40358421.0,5.0,5.0,170580.0,0.0,48580.0,11.0,460.0,0.0,7.312,116.1,160.0,15.9,25.7,22.3,0.0,25.7,1.0,17.3,25.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5924.0,0.0,20.5,0.4,0.6,0.6,1.0,0.2,0.6,0.6,0.0,0.0,0.0,0.0,0.0,19131.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,40.0,57.0,198.0,9.0,11.0,11.0908858330668,14.0,77.0,27.0,120.090885833067,0.0,41.0,52.0,58.7102933637622,68.0,210.0,0.0,4082139.0,4715520.0,4776052.29246349,5131208.0,7373508.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0776816065269808,0.0973376600460872,0.112630454729276,0.118315397613941,0.12281839442681,0.29175674547209,0.0,2016032.0,2611140.0,2827959.94527236,3360066.0,11631884.0,0.0,0.156532491898435,0.0,95.0000000011642,1.0,2776.0,6940.0,10074.8162046908,15268.0,154944.0,0.0,14761.0,8e-05,467.43712,557.38632,626.19936,859.45664,0.0,0.0,564.655039988707,703.408479985932,6288036573.76784,885.129777753191,58988064000000.0,518059.898
9754,94.0,29745.0,13.0,0.0,0.0,498867638.0,0.0,0.0,28.0,14711.0,65236.0,232.0,1.0,231.0,10056.8,40091648.0,1641600.0,1638400.0,38776818.0,5.0,5.0,148858.0,4.0,59684.0,19.0,460.0,0.0,7.249,181.8,160.0,21.6,56.3,53.0,0.0,56.3,1.0,43.5,56.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6253.0,0.0,10.7,0.4,0.6,1.2,2.0,0.1,1.2,1.2,6.0,0.0,0.0,0.0,0.0,19669.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,35.0,3.0,65.0,98.0,546.0,15.0,18.0,16.7416712068931,20.0,52.0,46.0,85.7416712068931,0.0,67.0,82.0,94.8830862187883,115.0,561.0,0.0,6228840.0,7395961.0,7927577.68038824,9778212.0,11401902.0,40091648.0,40091648.0,40091648.0,40091648.0,0.14107559260223,0.155774289946874,0.185875097975518,0.203536240648538,0.244020547048607,0.429892919809344,0.0,3657235.0,4881320.0,5398852.39604899,7140609.0,13373480.0,0.0,0.147025587214466,0.0,159.999999996217,1.0,2776.0,7188.0,10073.5665765257,15208.0,65272.0,0.0,14711.0,8e-05,546.83904,595.8284,642.508,851.75456,0.0,0.0,623.983890406685,692.030924363932,1979499749.75967,788.720923069339,49049016000000.0,567509.977
9760,206.0,29038.0,9.0,0.0,0.0,496791307.0,0.0,0.0,40.0,15552.0,65236.0,232.0,2.0,231.0,9719.6,41937920.0,1617664.0,1638400.0,40435797.0,5.0,5.0,159985.0,0.0,29148.0,7.0,460.0,0.0,7.391,55.2,155.0,20.4,35.2,28.3,0.0,35.2,1.0,30.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7268.0,0.0,19.1,0.4,0.6,0.6,1.0,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.0,19394.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,63.0,78.0,206.0,10.0,12.0,11.5938378800008,15.0,41.0,46.0,156.593837880001,4.0,61.0,75.0,76.6024084702718,90.0,222.0,0.0,4254568.0,6783782.0,6377082.51080732,8089444.0,9328967.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0839351117079722,0.101449189659382,0.162883442780314,0.155999312794638,0.194471399630692,0.317140505205325,0.0,2895649.0,4541640.0,4437768.20001232,5842236.0,12291468.0,0.0,0.152311355612083,0.0,23.0000000010477,1.0,2776.0,6940.0,10196.8310067335,13880.0,65236.0,0.0,15552.0,0.00016,475.68792,562.47496,629.2508,791.14296,0.0,0.0,565.315166660778,665.807459450462,678.416029546772,773.494127651346,14980.4959962549,529453.594
9768,137.0,25763.0,8.0,0.0,187.0,466377332.0,0.0,1567408.0,74.0,14431.0,65236.0,232.0,4.0,231.0,10463.6,41940992.0,1579776.0,1638400.0,40282881.0,5.0,5.0,172399.0,0.0,44416.0,14.0,460.0,0.0,7.345,201.7,155.0,14.8,23.9,23.0,0.0,23.9,1.0,20.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5838.0,0.0,42.8,0.4,0.8,0.7,1.0,0.3,0.7,0.7,18.0,0.0,0.0,0.0,0.0,17954.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,232.0,3.0,50.0,72.0,347.0,8.0,11.0,10.1331187361596,13.0,36.0,36.0,195.13311873616,4.0,50.0,61.0,69.7834274215846,81.0,358.0,0.0,4168412.0,5616684.0,5556214.79357578,7384548.0,8290747.0,41937920.0,41940992.0,41940992.0,41940992.0,0.059606198876816,0.0993948197717006,0.137121029469212,0.137647912600452,0.178079909542486,0.326472497583125,0.0,2381247.0,3467173.0,3685074.83603863,5000334.5,8580296.0,0.0,0.16816583717626,0.0,198.000000003958,0.0,2776.0,6940.0,10626.4420761024,15268.0,65236.0,91.0,14386.0,8e-05,477.03648,570.17736,646.27788,867.06672,26.0,16.0,586.918230083302,706.319435285808,711.977196987773,849.285587288107,14780.4379963049,499077.022
9775,138.0,24073.0,6.0,0.0,88.0,374940436.0,0.0,631944.0,92.0,12769.0,65236.0,232.0,4.0,231.0,9491.0,41940992.0,1392512.0,1638400.0,40298560.0,5.0,5.0,140811.0,2.0,47192.0,14.0,460.0,0.0,7.289,181.2,160.0,18.0,31.0,25.9,5.5,29.6,2.0,24.9,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5058.0,0.0,41.9,0.4,0.8,0.8,1.0,0.4,0.8,0.8,17.0,0.0,0.1,0.1,0.0,15013.0,16.0,1.0,0.0,0.1,0.02,0.0,5.0,0.0,136.0,3.0,35.0,44.0,262.0,7.0,9.0,7.38555201021059,12.0,33.0,26.0,176.385552010211,0.0,37.0,44.0,51.5091229939141,53.0,279.0,0.0,2542408.0,2979608.0,3404600.56033184,3447748.0,7434362.0,41937920.0,41937920.0,41940992.0,41940992.0,0.0462689613600293,0.060623130570138,0.0711857983711973,0.086428461653353,0.0840792702280385,0.271010612610572,0.0,1387423.0,1790975.0,2163079.04293555,2308005.0,12700915.0,0.0,0.18698626640111,0.0,137.000000002445,0.0,2776.0,6940.0,9561.2681885577,13880.0,65236.0,21.0,12746.0,8e-05,393.07136,422.81888,475.03848,827.1084,12.0,9.0,475.569142848651,567.128190462687,18807100045.541,680.269953472552,59474896000000.0,409577.47
9781,206.0,26910.0,6.0,0.0,202.0,450156197.0,0.0,1763028.0,84.0,14897.0,65236.0,232.0,1.0,231.0,9864.8,41940992.0,1336448.0,1638400.0,40381887.0,5.0,5.0,156779.0,0.0,87444.0,15.0,460.0,0.0,7.344,199.2,155.0,11.4,43.5,23.6,17.2,15.3,2.0,12.6,43.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5416.0,0.0,14.8,0.4,0.5,0.8,2.0,0.2,0.8,0.6,21.0,0.0,0.0,0.0,0.0,18325.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,251.0,3.0,33.0,43.0,340.0,5.0,7.0,4.55008260821676,9.0,33.0,21.0,187.550082608217,0.0,30.0,39.0,45.5875322263753,49.0,350.0,0.0,2984745.0,3121780.0,3499863.7735874,3356778.0,7354579.0,41937920.0,41940992.0,41940992.0,41940992.0,0.0468088307670004,0.0711909007779311,0.074448215244885,0.0874006150432499,0.0800415948144305,0.371646651701894,0.0,1506074.0,1980825.0,2268188.68472299,2428376.5,10417543.0,0.0,0.162356258536268,0.0,192.999999999302,0.0,2776.0,6940.0,9888.01134983549,13974.0,65236.0,25.0,14844.0,0.00016,469.78048,524.05352,560.6148,901.42544,13.0,15.0,539.1031489247,644.727578930402,3516294235.07316,821.107830974351,57749600000000.0,485897.489
9789,168.0,18450.0,7.0,0.0,114.0,319611242.0,0.0,1721976.0,79.0,10774.0,65236.0,232.0,4.0,231.0,7774.2,39764992.0,1570304.0,1638400.0,36961155.0,5.0,5.0,195316.0,12.0,30536.0,7.0,460.0,0.0,7.442,332.2,155.0,20.2,163.5,103.2,0.0,42.9,1.0,23.5,42.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5804.0,0.0,41.2,0.4,1.2,0.7,1.0,0.2,0.7,0.7,17.0,0.0,0.0,0.0,0.0,13358.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,192.0,3.0,56.0,84.0,504.0,6.0,9.0,3.45190390276327,11.0,166.0,32.0,364.451903902763,0.0,44.0,64.0,79.0866191289066,89.0,575.0,0.0,2666156.0,3278628.0,4170583.60788782,5499386.0,10439780.0,39758848.0,39763968.0,39764992.0,39764992.0,0.0505861739253612,0.0733417258193342,0.088544563403782,0.114153315858322,0.139117442799938,0.343236695695886,0.0,1548904.0,2371292.0,2668989.16003545,3386732.0,24069809.0,0.0,0.237148645226588,0.0,186.000000001513,0.0,2776.0,5552.0,10079.7218568297,11104.0,65236.0,70.0,10743.0,8e-05,342.39072,399.71096,448.21664,658.73536,26.0,13.0,382.878117641428,492.052723804838,631496143.134619,640.599864395922,19950840000000.0,343779.782
9794,350.0,25432.0,6.0,0.0,0.0,419519275.0,0.0,0.0,23.0,13699.0,65236.0,232.0,4.0,231.0,9849.0,41937920.0,1371392.0,1638400.0,39998190.0,5.0,5.0,179126.0,0.0,27760.0,7.0,460.0,0.0,7.329,145.2,156.0,13.3,20.6,17.8,0.0,15.7,1.0,14.6,15.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5350.0,0.0,30.1,0.4,0.6,0.7,1.0,0.3,0.7,0.7,0.0,0.0,0.0,0.0,0.0,16330.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,54.0,72.0,188.0,6.0,8.0,8.16338014848442,11.0,36.0,40.0,135.163380148484,0.0,51.0,63.0,66.7979479707892,81.0,195.0,0.0,3608232.0,4329212.0,4720259.0343784,5967260.0,7418848.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0570955354962764,0.0871247787205469,0.103229058570382,0.11659266843519,0.142287934165548,0.310738099703755,0.0,2276979.0,3037208.0,3351423.24358065,4271188.5,10831863.0,0.0,0.173811269004383,0.0,131.000000001222,1.0,2776.0,6940.0,9917.75790394665,14512.0,65236.0,0.0,13695.0,0.00032,419.7216,471.80928,515.42656,897.46848,0.0,0.0,498.553971007267,574.151999990431,5027535131.77619,674.097230756267,59124728000000.0,457224.951
9801,139.0,24814.0,6.0,0.0,23.0,546119358.0,0.0,317296.0,47.0,14062.0,65236.0,232.0,4.0,231.0,11763.0,41940992.0,1645952.0,1638400.0,40161601.0,5.0,5.0,273575.0,1.0,66624.0,16.0,460.0,0.0,7.398,185.8,155.0,18.7,28.7,23.7,0.0,28.7,1.0,20.9,28.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5511.0,0.0,47.9,0.6,2.5,0.9,1.0,0.3,0.9,0.9,20.0,0.0,0.3,0.2,0.0,20289.0,6.0,1.0,0.0,3.2,0.42,0.24,5.0,0.0,92.0,3.0,47.0,90.0,305.0,10.0,13.0,12.1881249446952,16.0,43.0,27.0,180.188124944695,0.0,43.0,59.0,78.6535797457847,103.0,316.0,0.0,5778236.0,6342460.0,6975010.89009822,8748068.0,10359420.0,41936896.0,41937920.0,41938944.0,41940992.0,0.109388210001831,0.137955268167806,0.151234491362471,0.170373291217186,0.214671794124469,0.315240188054618,0.0,2601414.0,3805602.0,4464891.0093797,6343523.25,10961944.0,0.0,0.164303254208704,0.0,183.99999999383,0.0,2776.0,8208.0,12076.5204463436,17772.0,65236.0,19.0,14053.0,0.00024,587.24416,694.61608,765.83424,962.12448,10.0,3.0,652.105866659421,843.238399984668,3224281219.80014,1067.08232725333,48583456000000.0,604105.506
9810,63.0,12529.0,10.0,0.0,0.0,153487615.0,0.0,0.0,1406.0,7095.0,55520.0,232.0,1.0,231.0,6109.8,31452160.0,1977600.0,1638400.0,26370394.0,5.0,5.0,783047.0,5.0,16656.0,6.0,460.0,0.0,7.257,54.7,160.0,32.8,40.0,37.5,0.0,35.4,1.0,32.8,35.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2028.0,0.1,8.2,0.7,0.5,1.4,1.0,0.9,1.4,1.4,171.0,0.0,0.0,0.0,0.0,15209.0,44.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1214.0,3.0,63.0,108.0,618.0,14.0,18.0,2.19472567929889,20.0,45.0,40.0,486.194725679299,1.0,61.0,80.0,109.619087653426,117.0,640.0,0.0,1839140.0,2015856.0,3459276.99571812,3653376.0,13167304.0,30544896.0,31452160.0,31452160.0,31452160.0,0.0482574169786749,0.0589948671251831,0.065218795783819,0.143501029390724,0.119683354020837,0.577425807737213,0.0,890656.0,1310512.0,1777049.71759574,2285976.0,7762535.0,0.0,0.292780534656591,0.0,58.99999999383,1.0,2348.0,4280.0,6215.44581512193,8328.0,55520.0,325.0,7095.0,0.00016,144.14208,174.37792,205.04704,309.59208,55.0,0.0,183.188301073299,228.869966097816,294.76334841835,295.915294111845,102525.151897475,166530.974
9819,155.0,19418.0,12.0,0.0,0.0,249483762.0,0.0,0.0,973.0,11603.0,65236.0,232.0,4.0,231.0,6861.4,41940992.0,2009856.0,1638400.0,37903414.0,5.0,5.0,460276.0,10.0,13880.0,5.0,460.0,0.0,7.377,74.1,155.0,37.0,70.8,54.1,0.0,40.1,1.0,37.0,40.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3450.0,0.0,43.7,0.5,1.1,1.1,1.0,0.5,1.1,1.1,830.0,0.0,0.0,0.0,0.0,18855.0,55.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1375.0,3.0,107.0,134.0,263.0,14.0,17.0,11.2951676338733,18.0,37.0,70.0,211.295167633873,0.0,87.0,121.0,119.59487008299,146.0,278.0,0.0,3599274.0,5442273.0,5491740.4753156,6206613.0,12511249.0,41936896.0,41937920.0,41940992.0,41940992.0,0.0592574929801001,0.0863316063362227,0.130912592625372,0.143612155792985,0.159427082697519,0.335798175115089,0.0,2394980.5,3503092.0,3501847.10929894,4523288.0,7651800.0,0.0,0.20509929038987,0.0,74.9999999970896,1.0,2772.0,5552.0,6929.30256166452,9900.0,65236.0,489.0,11603.0,8e-05,246.98912,284.65696,318.66744,585.1228,84.0,0.0,269.778376236288,326.976703294907,1256628160.47884,432.877333326119,45689728000000.0,270323.333
9826,2.0,27695.0,28.0,0.0,0.0,625828006.0,0.0,0.0,39.0,15806.0,65236.0,232.0,4.0,231.0,11896.4,41937920.0,1703040.0,1638400.0,40312172.0,5.0,5.0,245818.0,1.0,16656.0,6.0,460.0,0.0,7.275,57.1,160.0,24.7,29.8,28.9,0.0,28.1,1.0,27.8,28.1,0.0,4.0,0.0,0.0,0.0,0.0,2.0,7179.0,0.0,38.8,0.5,1.9,0.8,1.0,0.4,0.8,0.8,0.0,0.0,0.0,0.0,0.0,22191.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,68.0,100.0,349.0,14.0,16.0,15.5960377774659,18.0,51.0,42.0,87.5960377774659,9.0,61.0,83.0,92.7571946704075,116.0,370.0,0.0,5972368.0,9890744.0,9754309.26444226,12074867.0,18417455.0,41936896.0,41937920.0,41937920.0,41937920.0,0.119992407825662,0.145753628219998,0.241142526858747,0.239008191297539,0.294256629799475,0.439159953569466,0.0,3674392.0,6260610.0,6973381.97942692,9181851.5,18379989.0,0.0,0.146581110888409,0.0,33.000000003085,1.0,2776.0,8328.0,12548.8865158625,18044.0,65236.0,0.0,15806.0,8e-05,618.32224,706.97536,816.13568,1263.77312,0.0,0.0,739.491820884485,853.709333325429,880.069769928789,1023.34104716935,6603.58755482182,697867.673
9834,40.0,6653.0,12.0,0.0,63.0,14798327.0,0.0,95190.0,552.0,2166.0,15924.0,232.0,2.0,231.0,1716.8,15055872.0,1774464.0,1638400.0,9558735.0,5.0,5.0,115005.0,5.0,21232.0,8.0,460.0,0.0,7.385,266.3,155.0,34.2,44.1,39.6,0.0,35.6,1.0,34.2,35.6,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1153.0,0.1,43.3,0.7,1.6,0.6,1.0,0.3,0.6,0.6,103.0,0.0,0.0,0.0,0.0,3588.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,118.0,3.0,50.0,120.0,3040.0,0.0,12.0,-71.1200422436048,19.0,221.0,22.0,2859.8799577564,0.0,44.0,69.0,150.792615279351,125.15959821403,3058.0,0.0,177338.0,232688.0,429036.15149026,461796.0,1455598.0,7977984.0,10770432.0,13158400.0,15055872.0,0.0,0.0152566260123948,0.0172197309254002,0.0613488605273022,0.0755125605666795,0.277580198310954,0.0,51481.5,107371.0,170764.814480169,170386.75,1904008.0,0.0,0.872432813050241,0.999999996565748,144.000000000233,0.0,1327.0,1327.0,1726.60030900879,1860.0,15924.0,28.0,2149.0,0.0004,12.78568,17.01392,22.22792,32.98248,21.0,47.0,19.4294848482333,31.4745771811024,1981505795.38428,46.9959790198767,2365312000000.0,15227.159
9842,134.0,24583.0,5.0,0.0,71.0,435690669.0,0.0,650388.0,94.0,13509.0,65236.0,232.0,4.0,231.0,10366.8,41942016.0,1589632.0,1638400.0,40279772.0,5.0,5.0,188121.0,0.0,44416.0,11.0,460.0,0.0,7.276,218.7,160.0,14.0,23.9,23.9,0.0,23.9,1.0,19.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5256.0,0.0,44.0,0.5,2.0,0.6,1.0,0.4,0.6,0.6,13.0,0.0,0.0,0.0,0.0,17144.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,130.0,3.0,32.0,45.0,366.0,9.0,12.0,10.49642181853,15.0,46.0,20.0,201.49642181853,3.0,35.0,45.0,53.8522032908857,57.0,373.0,0.0,3284416.0,3845945.0,4021822.10073957,4644320.0,7377257.0,41937920.0,41942016.0,41942016.0,41942016.0,0.0599948686057868,0.0786401423818825,0.0916967129095559,0.101615690716376,0.110731920945336,0.370779292225932,0.0,1420660.0,2024568.0,2258632.51262536,2793616.0,9593114.0,0.0,0.174676878889481,0.0,199.000000000524,0.0,2776.0,6940.0,10417.6585167074,15268.0,65236.0,47.0,13492.0,0.00024,485.20848,529.62704,566.96944,847.50632,13.0,3.0,572.609941742013,679.604705862365,720.395125458423,832.18879997226,10002.6799966658,477247.923
9852,158.0,21469.0,47.0,0.0,136.0,268990266.0,0.0,918315.0,62.0,11209.0,65236.0,232.0,4.0,231.0,7888.4,41942016.0,1505664.0,1638400.0,39268275.0,5.0,5.0,139864.0,2.0,22208.0,5.0,460.0,0.0,7.308,225.1,160.0,14.3,21.2,19.9,0.0,21.2,1.0,17.4,21.2,0.0,6.0,0.0,0.0,0.0,0.0,1.0,4556.0,0.0,43.3,0.5,0.9,0.5,1.0,0.2,0.5,0.5,20.0,0.0,0.0,0.0,0.0,12352.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,228.0,3.0,31.0,42.0,714.0,6.0,8.0,2.52929670134258,11.0,195.0,20.0,666.529296701343,0.0,32.0,40.0,55.0649039795411,51.0,722.0,0.0,1959564.0,2200176.0,2353175.40262589,2454580.0,7921055.0,41937920.0,41942016.0,41942016.0,41942016.0,0.0346765886338664,0.0467221222747137,0.0526183463557563,0.0644442922005632,0.0585969928885362,0.364036256692093,0.0,927677.0,1282669.0,1377878.02602175,1592756.0,10128504.0,0.0,0.217397747480709,0.0,205.999999998312,0.0,2776.0,5836.0,7953.580955215,11104.0,65236.0,57.0,11171.0,8e-05,303.568,341.10352,364.69664,740.14072,29.0,23.0,348.376888881147,427.380173903753,2912923739.0552,539.119199982029,21979264000000.0,291480.282
9859,172.0,26205.0,5.0,0.0,2.0,513340786.0,0.0,13880.0,22.0,14852.0,65236.0,232.0,1.0,231.0,11040.6,41938944.0,1570176.0,1638400.0,40302856.0,5.0,5.0,196078.0,1.0,37476.0,10.0,460.0,0.0,7.342,174.4,155.0,17.9,23.9,20.9,0.0,18.3,1.0,17.9,18.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5562.0,0.0,41.3,0.5,1.2,0.7,2.0,0.4,0.7,0.7,8.0,0.0,0.0,0.0,0.0,19790.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,3.0,34.0,45.0,274.0,6.0,9.0,7.82027211178646,11.0,37.0,21.0,174.820272111786,0.0,32.0,42.0,49.3594452083117,53.0,279.0,0.0,3521448.0,3851292.0,4343289.43423244,5000284.0,7283490.0,41937920.0,41937920.0,41938944.0,41938944.0,0.0707809657634175,0.0841908468517275,0.0937837641924063,0.10790494086447,0.121968712421562,0.230888787003225,0.0,1750639.0,2388960.0,2594048.41318596,3044654.0,10093568.0,0.0,0.159420289855129,0.0,165.000000000873,1.0,2776.0,6988.0,11102.499361762,16656.0,65236.0,0.0,14850.0,0.00024,547.40608,603.40736,656.76768,1052.42856,0.0,2.0,655.234782594451,814.257032231798,5875394948.38501,1004.61103446544,30043384000000.0,562633.022
